교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,경도,
인천광역시교육청,동부교육지원청,꿈동산유치원,사립(사인),이명옥,이명옥,19950204,19950204,인천광역시 연수구 용담로 3,032-815-8871,032-815-8872, ,09시00분~19시00분,3,2,3,0,0,168,58,44,66,0,0,58,44,66,0,0,37.42394445,126.669667
인천광역시교육청,동부교육지원청,꿈의보람유치원,사립(사인),정은덕,정은덕,20080513,20080513,인천광역시 남동구 인주대로721번길 56,032-462-6333,032-462-6334, ,07시30분~20시00분,2,1,1,0,0,74,28,24,22,0,0,21,20,22,0,0,37.45181537,126.7175201
인천광역시교육청,동부교육지원청,논현유치원,공립(단설),이정희,이정희,20090330,20090330,인천광역시 남동구 은봉로 177,032-629-9480,032-629-9499,http://nhu.icekg.kr,09시00분~19시00분,2,1,2,0,2,85,24,17,36,0,8,22,11,26,0,8,37.40554166,126.7098063
인천광역시교육청,동부교육지원청,다샘유치원,사립(사인),이미경,이미경,19960301,19960301,인천광역시 연수구 먼우금로83번길 12,032-816-2509,032-816-2508, ,07시30분~20시00분,1,2,1,0,0,130,50,40,40,0,0,18,28,21,0,0,37.40688132,126.6697261
인천광역시교육청,동부교육지원청,다슬기유치원,사립(법인),심현일,이성희(직무대리),19980701,19980701,인천광역시 연수구 새말로 134,032-821-3833,032-817-3283, ,09시00분~19시00분,2,2,2,0,0,200,36,48,52,0,0,23,23,28,0,0,37.41707014,126.6831688
인천광역시교육청,동부교육지원청,동심유치원,사립(사인),권태악,우명자,19880226,19880226,인천광역시 남동구 성말로35번길 61,032-433-7335,032-433-7336,http://www.dongsim.kg.kr,09시00분~19시00분,2,3,2,0,0,308,36,63,50,0,0,17,53,50,0,0,37.4480341,126.704812
인천광역시교육청,동부교육지원청,동화나라유치원,사립(사인),채영순,채영순,19950301,19950301,인천광역시 연수구 원인재로 14,032-813-6304,032-813-6310,https://cafe.naver.com/dhna8136304,09시00분~19시00분,2,1,2,0,0,160,44,30,54,0,0,21,22,40,0,0,37.40175348,126.669979
인천광역시교육청,동부교육지원청,미상지유치원,사립(사인),이정식,황은영,20060511,20060511,인천광역시 연수구 용담로62번길 14,032-814-2811,032-814-2711, ,07시30분~19시00분,2,2,2,0,0,180,60,60,60,0,0,49,49,55,0,0,37.41826437,126.6733043
인천광역시교육청,동부교육지원청,미예뜰유치원,사립(사인),문순자,문순자,20101206,20110301,인천광역시 남동구 경신로 42,032-466-3051,032-465-3051,http://www.miyeddlei.net/,09시00분~19시00분,3,3,3,0,0,193,55,66,72,0,0,47,62,71,0,0,37.44214721,126.7277596
인천광역시교육청,동부교육지원청,바다의별유치원,사립(사인),김효식,김효식,19900301,19900301,인천광역시 연수구 옥련로 33,032-833-1466,032-833-7466,http://www.seastarkids.com,08시00분~19시00분,2,2,2,0,0,139,39,48,52,0,0,38,33,48,0,0,37.42785064,126.6446006
인천광역시교육청,동부교육지원청,반디유치원,사립(사인),임정화,임정화,20150610,20150801,인천광역시 남동구 서창남순환로 124,032-463-2368,032-462-2368, ,09시10분~18시00분,3,3,4,0,0,346,54,72,100,0,0,52,65,91,0,0,37.42927647,126.7438878
인천광역시교육청,동부교육지원청,복자유치원,사립(법인),이순이,백주영,20001227,20010301,인천광역시 남동구 백범로247번길 47-23,032-464-2740,032-461-5076,http://www.bja.or.kr,08시40분~19시00분,2,2,2,0,0,350,36,48,52,0,0,29,38,42,0,0,37.45891018,126.7231619
인천광역시교육청,동부교육지원청,부광예능유치원,사립(사인),손남숙,장윤경,19930302,19930302,인천광역시 연수구 원인재로 56,032-815-7475, ,https://bgekinder.kidsnote.ac/,09시00분~19시00분,2,2,1,0,0,135,45,50,40,0,0,25,21,25,0,0,37.40356692,126.6744728
인천광역시교육청,동부교육지원청,부광유치원,사립(사인),박수미,유혜자,19951206,19951206,인천광역시 연수구 원인재로 124,032-816-1064,032-816-1084,http://bukwangkid.kidis.co.kr,09시00분~19시00분,2,1,2,0,0,170,42,32,42,0,0,37,31,35,0,0,37.40947453,126.6796701
인천광역시교육청,동부교육지원청,브레인유치원,사립(사인),김진수,김지혜,20110516,20110520,인천광역시 남동구 논고개로175번길 22-9,032-433-9700,032-437-4343, ,09시00분~19시00분,2,2,3,0,0,299,40,46,75,0,0,25,42,71,0,0,37.40698972,126.7215636
인천광역시교육청,동부교육지원청,사랑유치원,사립(사인),황규명 황규환,황규명,19930217,19930217,인천광역시 연수구 선학로 100,032-814-7324,032-814-7325, ,09시30분~19시00분,1,2,3,0,0,118,22,37,59,0,0,14,30,51,0,0,37.42729766,126.6997504
인천광역시교육청,동부교육지원청,삼성유치원,사립(사인),김정옥,이주하,20080825,20080825,인천광역시 남동구 용천로 49,032-465-4928,032-465-4929, ,07시00분~19시00분,1,2,2,0,0,120,32,44,44,0,0,12,21,36,0,0,37.45394208,126.7139153
인천광역시교육청,동부교육지원청,새싹유치원,사립(사인),김홍철,김지홍,19950321,19950321,인천광역시 연수구 청량로109번길 22,032-831-2320,032-831-2321, ,09시30분~19시00분,2,2,2,0,0,210,40,44,52,0,0,40,33,36,0,0,37.41733349,126.6540963
인천광역시교육청,동부교육지원청,새예지유치원,사립(사인),김식훈,김춘자,20080110,20080110,인천광역시 남동구 용천로 50,032-473-0923, , ,07시30분~19시00분,2,2,2,0,0,160,38,50,56,0,0,38,50,56,0,0,37.45388754,126.714932
인천광역시교육청,동부교육지원청,새인예유치원,사립(사인),최연희,김정옥,19850301,19850301,인천광역시 남동구 구월남로 52-1,032-425-4488,032-425-3341, ,08시30분~20시00분,0,0,0,2,0,70,0,0,0,70,0,0,0,0,60,0,37.45362772,126.6950683
인천광역시교육청,동부교육지원청,새하늘유치원,사립(사인),나경례,소경희,19960523,19960523,인천광역시 연수구 원인재로 232,032-819-0095,032-819-9789, ,07시50분~19시00분,1,1,1,0,0,90,30,30,30,0,0,24,24,23,0,0,37.41518937,126.6884552
인천광역시교육청,동부교육지원청,샤인유치원,사립(법인),이서율,백은정,20080331,20080401,인천광역시 남동구 은봉로375번길 108,032-435-7782,032-435-7783, ,08시00분~19시00분,3,3,3,0,0,229,76,72,81,0,0,40,56,80,0,0,37.40875943,126.7309803
인천광역시교육청,동부교육지원청,소담숲유치원,사립(사인),변정자,조유리,20080331,20080331,인천광역시 남동구 남동대로 860-1,032-464-7959,032-464-7957, ,09시00분~19시00분,2,2,2,0,0,147,48,50,49,0,0,47,47,42,0,0,37.45719092,126.7107267
인천광역시교육청,동부교육지원청,송도국제유치원,사립(사인),김승은,김정순,20141128,20141128,인천광역시 연수구 송도교육로 27,032-822-3363,032-817-3363,https://www.sik-i.com/main/main.html,09시00분~19시00분,7,7,6,0,0,532,168,196,168,0,0,130,150,162,0,0,37.37335699,126.6567179
인천광역시교육청,동부교육지원청,수피아유치원,사립(사인),박길자,박길자,20131128,20140301,인천광역시 남동구 찬우물로29번길 12,032-472-4816,032-472-4818, ,08시00분~19시00분,5,3,3,0,0,320,80,69,72,0,0,73,52,59,0,0,37.43764582,126.7214347
인천광역시교육청,동부교육지원청,신도유치원,사립(사인),김신도,이숙향,19931115,19940302,인천광역시 연수구 먼우금로 302,032-813-9889,032-814-2685, ,09시30분~19시00분,2,1,1,0,0,120,26,26,28,0,0,23,21,34,0,0,37.42262609,126.6829072
인천광역시교육청,동부교육지원청,신명유치원,사립(사인),박송자,박송자,19901126,19901126,인천광역시 남동구 백범로101번길 25,032-464-7117,032-464-1228,https://symkids.modoo.at,09시00분~19시00분,2,2,2,0,0,139,36,48,55,0,0,20,34,26,0,0,37.45255104,126.734473
인천광역시교육청,동부교육지원청,아름솔유치원,사립(사인),김미경,김미경,19940104,19940104,인천광역시 연수구 청능대로 124,032-812-4728,032-811-4728,https://sol4728.kidsnote.ac,09시00분~19시00분,2,2,2,0,0,150,34,46,50,0,0,27,46,48,0,0,37.41131286,126.6768844
인천광역시교육청,동부교육지원청,아삽유치원,사립(사인),김미자,김미자,20131018,20140302,인천광역시 남동구 백범로247번길 58,032-267-7803,032-469-7803,http://cafe.naver.com/asaphk,07시00분~22시00분,1,1,1,0,0,80,18,22,40,0,0,8,18,18,0,0,37.45799005,126.7215419
인천광역시교육청,동부교육지원청,아이웰유치원,사립(사인),최영란,최영란,20100614,20100614,인천광역시 연수구 청량로194번길 6,032-832-0033, , ,09시00분~19시00분,2,2,2,0,0,144,45,40,59,0,0,44,39,59,0,0,37.42406672,126.6529808
인천광역시교육청,동부교육지원청,아이큰별유치원,사립(사인),조남희,조주연,20150624,20150901,인천광역시 남동구 선수촌공원로 56,032-469-9700,032-469-9701,https://cafe.naver.com/ibigstarkindergarten,09시30분~19시00분,3,3,3,0,0,308,54,88,76,0,0,36,48,62,0,0,37.44398402,126.7104126
인천광역시교육청,동부교육지원청,에듀피아유치원,사립(법인),최민수,김경화,20150622,20150901,인천광역시 남동구 장아산로232번길 16-5,032-471-0022,032-471-2500,https://www.instagram.com/edupiakinder/,09시00분~19시00분,4,5,5,0,0,426,72,130,140,0,0,57,117,129,0,0,37.43033437,126.7507768
인천광역시교육청,동부교육지원청,에이스화인유치원,사립(사인),지재웅,김현미,20130116,20130301,인천광역시 남동구 에코중앙로84번길 9,032-431-5271, , ,08시00분~19시00분,5,5,5,0,0,400,123,124,153,0,0,123,122,153,0,0,37.38619996,126.7210337
인천광역시교육청,동부교육지원청,연수유치원,사립(사인),유민정,최미정,20020201,20020201,인천광역시 연수구 새말로 111,032-811-5527, ,https://cafe.naver.com/yeonsookindergarten/2,09시00분~19시00분,2,1,2,0,0,156,38,50,50,0,0,33,25,41,0,0,37.41953773,126.6835136
인천광역시교육청,동부교육지원청,예다원유치원,사립(사인),안지혜,안종민,20120823,20130304,인천광역시 남동구 앵고개로941번길 23,324375003,032-437-5002, ,09시00분~18시30분,4,5,5,0,0,390,96,130,140,0,0,70,128,133,0,0,37.4035649,126.7341751
인천광역시교육청,동부교육지원청,온누리비전유치원,사립(사인),허하숙,허하숙,19960306,20110412,인천광역시 연수구 청량로185번길 16,032-832-0512,070-8765-0230, ,07시00분~20시00분,2,1,2,0,0,103,43,25,35,0,0,30,23,32,0,0,37.42390302,126.6513954
인천광역시교육청,동부교육지원청,유엔유치원,사립(사인),이주현 구동열,이주현,20190228,20190306,인천광역시 연수구 랜드마크로 113,032-710-8277,032-710-8278,http://www.unkinder.co.kr/,09시00분~19시00분,5,5,5,2,0,370,94,123,124,29,0,94,123,124,29,0,37.41343662,126.6179002
인천광역시교육청,동부교육지원청,인보유치원,사립(사인),안정숙,손정민,19931219,19931219,인천광역시 연수구 원인재로 312,032-812-7649,032-818-5559, ,09시00분~19시00분,1,1,1,0,0,120,18,20,24,0,0,15,16,18,0,0,37.42136568,126.6958744
인천광역시교육청,동부교육지원청,인천간석초등학교병설유치원,공립(병설),김홍록,김홍록,19960301,19960301,인천광역시 남동구 석산로208번길 37,032-510-7860,032-510-7881,http://igs.icees.kr,08시40분~18시00분,1,1,2,0,1,67,12,17,38,0,0,5,9,13,0,4,37.45932885,126.716131
인천광역시교육청,동부교육지원청,인천고잔유치원,공립(단설),이옥주,이옥주,20100301,20100301,인천광역시 남동구 앵고개로815번길 71,032-438-5261,032-438-5264,http://igj.icekg.kr/,09시00분~19시00분,2,2,2,0,2,104,24,34,38,0,8,20,33,33,0,8,37.39664266,126.7217836
인천광역시교육청,동부교육지원청,인천고잔초등학교병설유치원,공립(병설),문창석,문창석,20090904,20090904,인천광역시 남동구 아암대로1503번길 48,032-433-0466,032-433-6460, ,09시00분~19시00분,0,1,2,0,0,55,0,17,38,0,0,0,12,30,0,0,37.3929192,126.7285332
인천광역시교육청,동부교육지원청,인천구월유치원,공립(단설),신인덕,신인덕,20140728,20150301,인천광역시 남동구 인하로 622,032-627-9190,032-472-4599,http://iguwol.icekg.kr,08시40분~19시00분,3,3,3,0,3,156,36,51,57,0,12,32,46,47,0,12,37.44262838,126.7158262
인천광역시교육청,동부교육지원청,인천논곡초등학교병설유치원,공립(병설),유병호,유병호,19990310,19990310,인천광역시 남동구 함박뫼로 429,032-629-5713,032-446-2989, ,08시50분~19시00분,0,0,0,1,1,15,0,0,0,11,4,0,0,0,7,3,37.410647,126.7104879
인천광역시교육청,동부교육지원청,인천도림초등학교병설유치원,공립(병설),원용호,원용호,20040301,20040301,인천광역시 남동구 논고개로334번길 21,032-441-0095,032-446-2599,http://idorim.es.kr,08시40분~19시00분,0,1,1,0,0,36,0,17,19,0,0,0,7,18,0,0,37.41923131,126.7317971
인천광역시교육청,동부교육지원청,인천동방초등학교병설유치원,공립(병설),최진표,최진표,20060901,20060901,인천광역시 남동구 논현역로 31,032-442-0343,032-442-0340, ,09시00분~19시00분,1,1,1,0,0,48,12,17,19,0,0,8,10,9,0,0,37.40316099,126.7195496
인천광역시교육청,동부교육지원청,인천동부초등학교병설유치원,공립(병설),류인환,류인환,19850310,19850310,인천광역시 남동구 만수서로33번길 25,032-629-4108,032-466-7463,http://dongbu-ice.icees.kr/,09시00분~18시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,37.46298059,126.7275475
인천광역시교육청,동부교육지원청,인천동춘초등학교병설유치원,공립(병설),이영숙,이영숙,19850301,19850301,인천광역시 연수구 앵고개로 224,032-817-3604, ,http://idc.icees.kr,09시00분~19시00분,1,1,1,0,0,48,12,17,19,0,0,4,5,8,0,0,37.40960392,126.6683881
인천광역시교육청,동부교육지원청,인천만수초등학교병설유치원,공립(병설),이성우,이성우,20191001,20191001,인천광역시 남동구 소래로 652,032-629-3558,032-471-4271,http://mansoo.icees.kr/main.do,08시30분~17시30분,1,1,1,0,1,52,12,17,19,0,4,6,14,10,0,3,37.44730181,126.7347827
인천광역시교육청,동부교육지원청,인천만월초등학교병설유치원,공립(병설),김재진,김재진,20150907,20150907,인천광역시 남동구 선수촌로 28,032-629-4661~2,032-469-3926,http://manwol.icees.kr,08시40분~19시00분,1,1,1,0,0,48,12,17,19,0,0,12,8,11,0,0,37.44180612,126.7155204
인천광역시교육청,동부교육지원청,인천먼우금초등학교병설유치원,공립(병설),김성자,김성자,20050401,20050401,인천광역시 연수구 해돋이로84번길 33,032-629-6246,032-851-0534,http://mwg.icees.kr/,09시00분~19시00분,1,1,1,0,0,48,12,17,19,0,0,12,10,14,0,0,37.39330582,126.6541878
인천광역시교육청,동부교육지원청,인천명선초등학교병설유치원,공립(병설),이지훈,이지훈,20120301,20120301,인천광역시 연수구 컨벤시아대로42번길 64,032-851-7301, ,http://www.ims.icees.co.kr,08시00분~19시00분,1,1,1,0,0,48,12,17,19,0,0,12,17,19,0,0,37.40258006,126.6474372
인천광역시교육청,동부교육지원청,인천미송유치원,공립(단설),홍혜숙,홍혜숙,20220301,20220301,인천광역시 연수구 아카데미로 655,032-460-6900, ,http://misong.icekg.kr,08시30분~19시00분,6,6,6,0,3,288,68,98,110,0,12,68,98,110,0,12,37.41350307,126.6136442
인천광역시교육청,동부교육지원청,인천미송초등학교병설유치원,공립(병설),최정숙,최정숙,20190301,20190306,인천광역시 연수구 아카데미로 667,032-509-1000,032-509-1090,http://www.misong.icees.kr/main.do#chgInfo,08시50분~19시00분,1,2,2,0,0,84,12,34,38,0,0,12,34,38,0,0,37.41477678,126.6133521
인천광역시교육청,동부교육지원청,인천사리울초등학교병설유치원,공립(병설),엄영미,엄영미,20110301,20110301,인천광역시 남동구 아암대로1437번길 50,032-454-7080,032-438-9206,http://sariul.icees.kr,08시40분~18시00분,1,0,1,0,0,31,12,0,19,0,0,5,0,6,0,0,37.38857786,126.7235169
인천광역시교육청,동부교육지원청,인천상아초등학교병설유치원,공립(병설),임동균,임동균,20080312,20080312,인천광역시 남동구 석산로184번길 66,032-473-3024,032-473-3030,http://sang-a.icees.kr,09시00분~19시00분,1,1,1,0,0,48,12,17,19,0,0,9,11,7,0,0,37.45747893,126.7120141
인천광역시교육청,동부교육지원청,인천새봄초등학교병설유치원,공립(병설),이희정,이희정,20200901,20200903,인천광역시 연수구 앵고개로104번길 34,032-455-8822, , ,09시00분~19시00분,1,1,1,0,0,48,12,17,19,0,0,11,14,12,0,0,37.40969162,126.6576225
인천광역시교육청,동부교육지원청,인천서창초등학교병설유치원,공립(병설),김연갑,김연갑,20040301,20040301,인천광역시 남동구 장아산로174번길 8,032-629-9711, ,http://seochang.icees.kr/main.do,08시20분~19시00분,1,0,0,1,0,27,12,0,0,15,0,10,0,0,9,0,37.43592732,126.7500724
